date,country,position,streams,track_id,artists,artist_genres,duration,explicit,name
7/28/2022,za,190,26782,60Cti8CrcbEQTmTHq8R0tC,"['Joey Bada$$', 'Diddy']","['conscious hip hop', 'hip hop', 'rap', 'r&b', 'dance pop', 'east coast hip hop', 'hip pop', 'underground hip hop', 'pop rap']",163480,TRUE,The Baddest
7/8/2021,be,110,61625,0ljtYlTRqaJ4UxyRfYCC5M,['Pablo Andres'],[],122723,FALSE,Allez les Diables !
3/9/2023,global,191,7681788,1BAU6v0fuAV914qMUEESR1,['Morgan Wallen'],['contemporary country'],188523,FALSE,Born With A Beer In My Hand
7/9/2020,eg,136,7065,6exalzzmjD8GySxsu1E7zs,['Moscow'],"['egyptian trap', 'egyptian hip hop']",166504,FALSE,قداس
10/26/2014,global,158,1019905,3a2tuvXCHbW5nuUckuHkKT,['Of Monsters and Men'],"['modern rock', 'metropopolis', 'folk-pop', 'stomp and holler', 'pop rock']",266600,FALSE,Little Talks
4/20/2017,global,152,3784642,4ZJPwET9Jrgpkqi4Vo3Yg8,"['Bebe Rexha', 'Ty Dolla $ign']","['pop rap', 'southern hip hop', 'pop', 'r&b', 'dance pop', 'edm', 'trap soul', 'trap', 'hip hop', 'post-teen pop']",197253,TRUE,Bad Bitch (feat. Ty Dolla $ign)
4/2/2020,id,109,317652,7ksK7gpPDFdY4JLHr1hKfY,"['Weird Genius', 'Sara Fajira']",[],188900,FALSE,LATHI (ꦭꦛꦶ)
6/2/2022,pl,67,339351,1utCnSKPuPx2YmaDj5WXkV,"['Pezet', 'Auer', 'Piotrek Lewandowski']",['polish hip hop'],171645,FALSE,Jan Paweł
2/4/2021,no,167,73201,3BG676kgJugJfUO1JEoRuO,"['Nick Strand', 'Mio', 'LUM!X']","['melbourne bounce international', 'slap house']",140400,FALSE,Annie Are You Ok
6/2/2022,cz,49,69149,2Isk5aJjmyxgc3X0oAPpS5,['P T K'],"['czech hip hop', 'czsk hip hop']",216000,TRUE,GET DAT BAG
4/9/2020,nl,45,640714,06DbXnt1xuoNZHsukvu62Y,['Lil Kleine'],"['dutch hip hop', 'dutch rap pop']",156969,FALSE,Financieel Beleid
6/18/2020,sk,39,22719,5K8pDeMtbBnH3MXJUpvSqF,"['Separ', 'Tina', 'Tomi Popovic']","['czech pop', 'czsk hip hop', 'slovak hip hop']",238560,FALSE,Všetci Za Jedného
3/2/2023,us,73,2888386,2fpTRcMLt4aKlqULOwuXUP,"['Yeat', 'YoungBoy Never Broke Again']","['pluggnb', 'trap', 'baton rouge rap']",229800,TRUE,Shmunk (feat. YoungBoy Never Broke Again)
11/25/2021,kr,3,105792,1GFS1xMbcAWXf5W0tSuZev,"['Basick', 'Leellamarz']","['k-rap', 'korean r&b', 'korean pop']",231413,FALSE,"Meeting is easy, parting is hard (Feat. Leellamarz) (Prod. TOIL)"
7/2/2020,cz,175,28289,0tyJzrm3idpMxygpfaaP9r,['Skardu'],"['czech hip hop', 'czsk hyperpop']",120205,FALSE,Slunko
7/22/2021,fr,51,772414,1jZOcCrw6nyHnNcqYKrr6C,['Laylow'],"['french hip hop', 'pop urbaine']",119573,TRUE,HELP !!!
6/2/2016,fr,48,231607,5Inv4Z9L7R4LtPmCXuVYRL,['SCH'],"['pop urbaine', 'rap marseille', 'french hip hop']",213146,TRUE,Trop énorme
2/25/2021,tr,13,747552,5hOHq0l62utc2aP7YSso2Y,['Hadise'],"['turkish pop', 'turkish deep house']",267559,FALSE,Olsun
5/10/2018,de,169,356263,2J6Lnt71tZ7WEjWz5n7CiA,['Yung Hurn'],"['german trap', 'german hip hop', 'phonk']",158936,TRUE,Y. HURN wieso?
12/9/2021,sk,1,246700,2KUTDIXO3sxrR5FJw6AndI,['Kontrafakt'],"['slovak hip hop', 'czsk viral pop', 'czsk hip hop']",171200,TRUE,Reklama na Rap
12/10/2015,se,81,195974,55kaENh8Wc7zRNPZbJCgnq,"['Ison & Fille', 'ISON', 'Fille Danza', 'Vaz']","['swedish trap pop', 'swedish hip hop']",175466,FALSE,Handens fem fingrar (feat. Vaz)
6/11/2015,it,269,4431,1qrX6O8hygfKMdjEYktX2r,['Marco Carta'],"['italian adult pop', 'italian pop rock']",213134,FALSE,Ho scelto di no
8/12/2021,se,10,666272,37IQEsFfN0vShGeJ6QhZy6,"['HAVAL', 'Manny Flaco']","['swedish trap', 'swedish hip hop', 'swedish trap pop', 'swedish gangsta rap']",146245,TRUE,KINGSTON
5/3/2018,fr,64,357687,4ecVfZXvn6YBnd0WFgRrL3,['Timal'],"['rap francais', 'pop urbaine', 'francoton', 'french hip hop']",180226,FALSE,Pirate
7/8/2021,de,80,750717,12igldvVbaELKrGqUaFsMT,"['Luciano', 'Yung Hurn']","['phonk', 'german trap', 'german hip hop', 'german drill']",183240,FALSE,NICHT MEHR HIER
10/5/2017,ar,74,200438,1tkikMrqW4NvmzIfIyNXw7,['Duki'],"['trap latino', 'trap triste', 'argentine hip hop', 'trap argentino']",217250,FALSE,Hello Cotto
2/4/2021,nl,34,479400,3XIp0ysiSPDINHCeSpL6HK,['Bankzitters'],['nederlandse hardstyle'],175177,FALSE,Stapelgek
10/3/2019,th,164,45492,4IcKY8oFGxHG98f25eELhy,['NAP A LEAN'],"['thai indie pop', 'thai pop']",234500,FALSE,ไม่คิดถึงเลย
10/20/2022,no,16,309684,4ZRsZEmqhGErhoKWPt3YuZ,['Jonas Benyoub'],"['norwegian pop rap', 'norwegian pop', 'norwegian hip hop']",163488,FALSE,Spor i snøen
10/17/2019,gr,109,15680,4W5ed2BFQtDPFauzWgSgT3,"['Lena Zevgara', 'Michael Touratzidis']",['greek pop'],115967,FALSE,Ela Ela
12/28/2017,ca,141,227513,59g1IKRYrCBsYLdd0WhKus,['Bing Crosby'],"['easy listening', 'lounge', 'adult standards']",184626,FALSE,Hark! The Herald Angels Sing/It Came Upon A Midnight Clear - Remastered
2/23/2023,ua,117,41100,6sDGMZXJ3YPgTPHTyz7z8v,"['ANGUISH', 'EXILED', 'Elfass']",[],144000,FALSE,Гуляю
3/22/2015,us,203,234253,7uQztXdiRLRu4YSviPqfD9,"['Empire Cast', 'Estelle', 'Jussie Smollett']","['urban contemporary', 'neo soul', 'r&b', 'post-teen pop']",268426,FALSE,Conqueror (feat. Estelle & Jussie Smollett)
8/13/2020,jp,183,152157,4ZvArhJ7yds6f2yEyfDHjY,['Kenshi Yonezu'],"['anime', 'j-pop']",298360,FALSE,Flowerwall
2/25/2016,se,56,291890,0Iv2aTXZ2Kf0kKgrRr72Ex,['SMILO'],"['deep pop edm', 'melodipop']",172440,FALSE,Weight Of The World
5/30/2019,it,81,442840,6tUo1BHlhsIgE627kPG3w5,"['Dark Polo Gang', 'Guè', 'Luchè']","['trap italiana', 'italian hip hop', 'italian indie pop', 'rap napoletano']",212264,TRUE,Splash (feat. Guè & Luchè) - RMX
6/6/2019,dk,19,251193,4Fs0Sq7lhUp8Aixlafp4VB,['Medina'],['danish pop'],196626,FALSE,Sir Det Ikk
10/24/2019,nl,197,162507,3mi7rG1mxsYhqYPDQJDWsy,"['Mensa', 'SillySJK', 'JoeyAK', 'Ashafar', 'Geechi', 'Shennumbanine', 'D-Double']","['dutch drill', 'dutch trap', 'dutch hip hop', 'dutch rap pop']",246000,TRUE,Hoe Dan? - Remix
4/9/2020,ar,197,156570,1Bi4FWSuiItUNREkaoeFY3,"['La Banda De Lechuga', 'Kevo DJ']","['cumbia pop', 'previa', 'cumbia villera', 'cumbia 420']",141453,FALSE,Que Locura Fue Enamorarme de Ti (Remix)
7/30/2020,us,113,2218215,1zjSuvvLpPoJwnywiFIX7E,['Logic'],"['pop rap', 'conscious hip hop', 'dmv rap', 'hip hop', 'rap']",230435,TRUE,Celebration
11/1/2018,de,27,1283556,2PAYSgrVOBz8RJqp9B7QLu,['Sido'],['german hip hop'],205280,TRUE,Tausend Tattoos
1/23/2020,br,138,787907,1bTWdztCZlkIxSQTcwQhO1,"['Dj Gabriel do Borel', 'MC Mirella']",['funk carioca'],201600,TRUE,Cria de Favela
11/16/2014,de,104,106611,7rlqTausVWxJZUrhs9iR22,"['Kool Savas', 'Alex Prince']","['turkish hip hop', 'deep german hip hop', 'german hip hop']",218533,FALSE,Limit (feat. Alex Prince)
1/25/2018,global,197,3774345,0kHTkvGavvk2MjBTSUtOZx,['Sfera Ebbasta'],"['italian pop', 'trap italiana', 'italian hip hop']",223786,TRUE,Ricchi x Sempre
5/25/2017,it,92,140038,3VMC0aaaqHG2FjY1Thchdf,['Dark Polo Gang'],"['trap italiana', 'italian hip hop', 'italian indie pop']",146520,TRUE,Magazine
9/23/2021,ar,195,221046,4AKK4j6sYhOO1r6My2qqWO,"['Perro Primo', 'EL NOBA', 'Al Records']","['previa', 'cumbia 420']",144000,TRUE,TRUCHO
6/18/2015,fi,199,13785,4BSvTEX3hAVy9p2DYxixQb,['Darude'],"['europop', 'eurodance', 'trance', 'finnish edm']",227666,FALSE,Sandstorm - Radio Edit
6/28/2018,cz,178,14514,1kGbRs6Wbj0dSqYtYHJptZ,['Nik Tendo'],"['czech hip hop', 'czsk hip hop']",196363,FALSE,Dominiku!
1/17/2019,tw,156,32266,7tEdqO2YSVSmOh35bVGATz,['Fran'],"['chinese indie', 'taiwan singer-songwriter', 'taiwan pop']",240380,FALSE,夜行性動物 (徐珮芬詩集同名主題曲)
6/4/2015,es,201,23992,4iQrPDoo1PpvCRUB0fu6be,['Pablo López'],['spanish pop'],215079,FALSE,El Mundo - Versión Serie TV El Príncipe
1/14/2016,fr,163,73035,3Zy0pZqVScDaFchQdrel5a,['Laurie Darmon'],"['french indie pop', 'electro-pop francais', 'new french touch', 'nouvelle chanson francaise', 'french pop']",150372,FALSE,Rupture
10/31/2019,lu,33,11758,5DEdRAzhtLTGf0qejWEoha,['NAZAAR'],"['dubstep', 'gaming dubstep']",172800,FALSE,Badshah
5/7/2020,dk,181,63951,7ukmaQZRfRJGHjVH9HIt9a,"['Jesu Brødre', 'Anders Hemmingsen']","['dakke dak', 'danish pop', 'danish hip hop']",176739,TRUE,Roskilde Sangen - Corona Remix
8/9/2018,is,100,9670,0Dfu33QkwRom6nFGtpYvsO,['SZK'],"['icelandic pop', 'icelandic hip hop']",181043,TRUE,Lundinn Í Dalnum
8/24/2017,fi,159,48391,5ums2xUAXzreZNT7qhE3AL,['Vesterinen yhtyeineen'],"['suomi rock', 'finnish pop', 'iskelma']",241173,FALSE,Disko
4/28/2013,my,44,1683,01gxFhCc0rLPacq340csOi,"['Pitbull', 'Christina Aguilera', 'KASSIANO']","['pop rap', 'dance pop', 'miami hip hop', 'pop', 'post-teen pop']",307506,FALSE,Feel This Moment (feat. Christina Aguilera) - Kassiano Club Mix
6/25/2015,pt,209,2474,1rrsy6UkAOH5zUN8Zen5yl,['Linda Martini'],"['portuguese rock', 'portuguese indie rock']",322488,FALSE,Dez Tostões
11/15/2018,de,157,387619,6AQQBE7FjLsUlu3aEifBbz,['Eunique'],"['german cloud rap', 'frauenrap', 'german hip hop']",179541,FALSE,Willkommen in meinem Block
11/25/2021,pe,95,138877,5ADtBduXijGWnXVDAB77mj,['Orquesta Candela'],"['cumbia peruana', 'pop peruano']",237133,FALSE,Esta Noche
3/30/2023,gr,151,68389,2JQaAhB2X18Vf8PukWslf8,"['Negros Tou Moria', 'Masla.G', 'MUNEYLXRD', 'Nuki']","['greek drill', 'greek hip hop']",221328,TRUE,Η ORGI
5/14/2020,il,9,64128,1v3Z3GQRvXvRILy3X3Zyi8,['Young Wavee'],[],138953,TRUE,Trapwave
10/1/2020,bg,51,9035,5FDkJpFAtsN2kEzewwURD5,"['V:RGO', 'Secta']","['bulgarian trap', 'balkan trap', 'bulgarian pop']",146285,TRUE,ASMR
3/15/2018,vn,49,11243,6ZpXDhe3keeGru2PBWfoMc,['Various Artists'],[],0,FALSE,
9/5/2019,global,107,6131471,5xjei7JnROsAzLY2a7RdZU,['Lil Tecca'],"['pluggnb', 'melodic rap', 'rap']",109373,TRUE,Shots
7/18/2019,dk,185,67530,6vRCKJDtnrJEcyyzIMa0w0,"['Dennis Lloyd', 'Robin Schulz']","['israeli pop', 'tropical house', 'deep euro house', 'dance pop', 'german dance', 'pop dance', 'deep house', 'edm', 'pop']",184652,FALSE,Never Go Back - Robin Schulz Remix
3/17/2022,hk,71,40746,6OMVP0bYGhLGTp1Mvl3iOH,['Panther Chan'],['cantopop'],245000,FALSE,世界與你無關 - Acoustic Version
8/13/2020,fi,78,68129,61uBmSKOWFU9o72hT2fw38,['Sini Sabotage'],"['finnish hip hop', 'finnish dance pop']",202396,FALSE,Maria Magdalena
2/23/2017,us,59,2295370,4lozYCMRLtEc46exlhoK2Q,['Future'],"['southern hip hop', 'atl hip hop', 'trap', 'hip hop', 'rap']",261751,TRUE,I'm so Groovy
5/19/2013,nz,30,10936,6hvggnvRs9zZeBgBawcqZ6,['Stan Walker'],"['nz christian', 'nz pop', 'pacific islands pop', 'australian talent show']",188946,FALSE,Take It Easy - Radio Mix
8/1/2019,no,136,89212,2wCryMnE1OjDMXDIbPFWIR,"['Adelén', 'Kapla y Miky']","['scandipop', 'reggaeton colombiano']",199036,FALSE,Beat
12/10/2020,global,175,5755496,78SeXVRJ7KCqVmOwTiFjnI,"['Bizarrap', 'NATHY PELUSO']","['trap argentino', 'pop venezolano', 'argentine hip hop', 'rap latina', 'r&b en espanol']",171215,FALSE,"Nathy Peluso: Bzrp Music Sessions, Vol. 36"
4/27/2017,is,163,4340,6XcQHCLNNJrJoi8T3W9kbM,['Alexander Jarl'],"['icelandic hip hop', 'icelandic pop']",175916,FALSE,Gangsta Lean
6/25/2020,za,170,12577,6QutayBrziruy3GoPMqBBq,"['Teyana Taylor', 'Iman.']","['urban contemporary', 'pop r&b', 'r&b', 'pop', 'dance pop', 'neo soul', 'rap', 'hip pop', 'alternative r&b']",213045,TRUE,Wake Up Love (feat. IMAN)
12/24/2015,ca,186,59411,5wm8raoZEjMNKBADkFUHPD,['Justin Bieber'],"['canadian pop', 'pop']",223613,FALSE,Christmas Eve
2/18/2016,is,178,2061,2N2LXXXOCReODKfhCbH7Ur,['XXX Rottweiler hundar'],"['icelandic pop', 'icelandic hip hop']",203778,FALSE,Í næsta lífi
12/21/2014,es,200,59430,6ppdPveJCdq0YTSJzkGUAT,['Echosmith'],['indie poptimism'],182253,FALSE,I Heard the Bells on Christmas Day
2/9/2014,es,42,118926,37pvm7VaJMiLxQbLp4hxP6,['Leiva'],"['spanish pop', 'latin arena pop', 'spanish rock']",207360,FALSE,Los Cantantes
1/31/2019,dk,60,114621,2AU4fmm2mFYvpL2igV5pd4,['RH'],"['danish pop', 'danish hip hop']",178697,FALSE,Plan B
4/2/2020,hu,136,20306,0yFWdhx0rDU4zNddqvfu33,['5 Seconds of Summer'],"['post-teen pop', 'dance pop', 'pop', 'boy band']",229557,FALSE,Red Desert
6/28/2018,tr,195,63620,05Q2f7D1WHIWdATmrDY9nR,"['Canozan', 'Sedef Sebüktekin']","['turkish alternative rock', 'turkish alt pop', 'turkish rock']",226229,FALSE,Bul Beni (Akustik)
8/9/2018,br,146,521064,5IAx5ePf9QztrT7MqdCyDT,['ANAVITÓRIA'],"['pop lgbtq+ brasileira', 'folk brasileiro', 'nova mpb', 'pop nacional']",238813,FALSE,Dói Sem Tanto
10/6/2016,fi,16,325461,2p5tMEHqiTHaXHzliNx6kA,['Chisu'],"['suomi rock', 'finnish dance pop', 'finnish pop']",197360,FALSE,Älä herätä mua unesta (Vain elämää kausi 5)
8/23/2018,de,71,655146,0JyiveD2YWsxJWAJmlrCNS,['Ufo361'],"['german hip hop', 'german cloud rap']",261118,TRUE,Verändert
2/24/2022,br,115,1004418,36VuUsoIGq395mwQFhhXfY,['Zé Vaqueiro'],"['arrocha', 'forro de favela']",156315,FALSE,Adivinha Aí
4/25/2019,bg,70,5599,3RaNeu1vy6xooSAYm6h1UQ,"['Galena', 'Mile Kitic']","['chalga', 'turbo folk', 'narodna muzika', 'bulgarian pop']",237707,FALSE,Dobre li si
1/14/2016,au,184,49713,499eQlckQL9jR6neKYh47Z,"['Marcus Marr', 'Chet Faker']","['art pop', 'uk alternative pop', 'indietronica']",390455,FALSE,Learning for Your Love
6/25/2015,de,149,116679,1UoWfbucPqA7Hj9oLC1lSc,['MoTrip'],"['german pop', 'german alternative rap', 'german hip hop']",198788,FALSE,Gegenwart
6/6/2019,bg,80,5995,4xXTdCyCBaF9R13VlUdyLM,['Secta'],['bulgarian pop'],160000,TRUE,Входно ниво
6/13/2019,it,177,278892,6hookjQYho92UD7zm9DXum,"['Tredici Pietro', 'Mr. Monkey']","['italian hip hop', 'italian indie pop']",191020,FALSE,"Tu Non Sei Con Noi, Bro"
2/11/2021,eg,133,12285,7LXwX8IcbyaIrySEkXzsIF,"['Hassan Shakosh', 'Wegz']","['egyptian trap', 'mahraganat', 'egyptian hip hop']",187338,FALSE,سالكة - حلوين ومفيش الا احنا - Radio Mix
8/19/2021,tr,81,383291,1SPlchsJUe8fDviHNchUvf,"['Alper Atakan', 'İrem Derici']","['turkish pop', 'turkish soundtrack']",214837,FALSE,Affeder mi Aşk Bizi?
5/21/2015,global,221,282154,618hiI74zBL8UVgAvfmkLj,"['Eric Clapton', 'B.B. King']","['blues', 'classic rock', 'traditional blues', 'rock', 'electric blues', 'soul blues', 'jazz blues', 'blues rock']",264240,FALSE,Riding with the King
10/24/2019,is,151,6010,7cR6SJQLubZTtIrAgteiec,['Scooter'],"['europop', 'german techno', 'eurodance', 'hamburg electronic', 'happy hardcore']",234933,FALSE,The Logical Song
7/2/2015,se,205,43907,2vyae4DvSU2gs8OMOGwXF2,['AC/DC'],"['rock', 'australian rock', 'hard rock']",183053,FALSE,Rock or Bust
1/25/2018,co,184,34099,1dcPvuDlIyEZSCtYXtZlMm,['Jessi Uribe'],"['musica popular colombiana', 'colombian pop']",175456,FALSE,Dulce Pecado
3/31/2022,pl,20,551858,47Xo69AIwp51QEZFch17yC,"['Malik Montana', 'Kazior', 'Alberto']","['rap uliczny', 'polish trap', 'polish hip hop']",140000,TRUE,Biznesmeni z podwórka
1/30/2020,pl,11,438958,6KMvWbvvvD205ZhvXmjxVr,['PRO8L3M'],['polish hip hop'],243546,FALSE,Skrable
7/28/2022,is,156,5569,1OxdPA0QtGdpBKB3S0tFtt,['HLH flokkurinn'],"['classic icelandic pop', 'icelandic pop', 'icelandic rock']",230992,FALSE,Riddari götunnar
4/1/2021,za,128,24076,5HW3uYRMzmlLNHlnJZXD9U,"['Shane Eagle', 'YoungstaCPT']","['south african trap', 'cape town indie', 'south african hip hop', 'afrikaans hip hop']",230966,TRUE,AMMO
9/29/2013,fi,40,46460,5FcbLrXeBPqtOUTEt6e38v,['SANNI'],"['finnish hip hop', 'finnish dance pop', 'finnish pop']",232480,FALSE,Me ei olla enää me
3/8/2018,de,130,358176,02EueNTei94HbMKaBB4Clv,['Olexesh'],"['german drill', 'german hip hop']",249328,TRUE,Policeman
7/7/2022,ch,9,158122,61FijN1FYn7PxXTH6yAZFC,"['Dhurata Dora', 'Elvana Gjata']","['albanian hip hop', 'albanian pop', 'frauenrap']",160675,FALSE,GAJDE
12/21/2014,is,164,1448,4q4a4xz3guGIwqo2xd2twj,['Sigurður Guðmundsson og Memfismafían'],['icelandic folk'],328360,FALSE,Nýársmorgun
10/19/2017,nl,136,175259,6Gykl9tC7Dn1jALc1IFEd9,['Ashafar'],['dutch hip hop'],186206,TRUE,Tinhasjien
5/13/2021,se,1,1697709,2fq0dSsyewXwQsgR4w9wgT,"['Hov1', 'Dree Low']","['swedish pop rap', 'swedish trap', 'fotbollslatar', 'swedish idol pop', 'swedish drill', 'swedish gangsta rap', 'swedish trap pop', 'swedish hip hop', 'swedish pop']",193982,FALSE,Tokken
2/18/2021,dk,41,155344,1hw6yWtZwm3wDCFD5lGDqO,['NODE'],"['danish pop', 'danish hip hop']",142077,TRUE,GRØN RØG
1/14/2021,fi,140,44184,1Jl3rJeTd5GCFQlI7Msoln,['Sairas T'],"['finnish hip hop', 'suomirap']",235641,FALSE,Poika
7/21/2016,nl,87,161887,058rxmne8qp2IFJezCYXAO,"['Kevin', 'Crooks']",['dutch hip hop'],216402,FALSE,Wazig
9/17/2020,sa,80,17677,3YMVfmMpfEYsrkKJBiMqEZ,['Abdullah Al Farwan'],['sheilat'],134428,FALSE,لك غلا
11/17/2013,nl,40,80477,3S6njsRGUCqUlztJvrWCBT,['Deorro'],"['electro house', 'melbourne bounce international', 'melbourne bounce', 'progressive electro house', 'edm', 'pop dance', 'dance pop']",168753,FALSE,Yee - Radio Edit
11/7/2019,global,62,7793151,4IO8X9W69dIQe0EC5ALXhq,['21 Savage'],"['atl hip hop', 'rap']",254723,TRUE,Immortal
2/27/2020,no,34,285765,6EfZLPYsaXiu9yszHkkc0w,['Cezinando'],"['norwegian pop', 'norwegian indie', 'norwegian pop rap', 'norwegian hip hop']",295840,TRUE,Kristoffer Robin
3/5/2020,fr,134,377356,39HQU6OEkI9X5YdIKlKMBW,['Laylow'],"['pop urbaine', 'french hip hop']",223066,TRUE,LOGICIEL TRISTE
6/3/2021,pl,1,1857732,1WwbHNsRQFYVUTYGAyw2V3,"['Ekipa', 'Jacuś']","['polish pop', 'polish hip hop']",227538,FALSE,Zygzak
7/12/2018,br,153,442745,09UnN5g43PtkrXJr3MuDuS,"['Thascya', 'Zerky', 'Pablo Dominguez']",[],154838,FALSE,Roda Gigante - Radio Edit
4/30/2020,no,173,72806,2PihUpv0tJyJ9ODPu0QS0E,['Kevin Boine'],"['norwegian pop', 'russelater', 'nordnorsk musikk']",167740,TRUE,Ny Dag
2/17/2022,tr,179,292461,3XTzXWtABSuYqAvOso5YP9,['Müslüm Gürses'],['arabesk'],276000,FALSE,Seni Yazdım
5/24/2018,br,76,680455,3HEb6Y5dv8PgD6JgsIQNac,['Zé Neto & Cristiano'],"['sertanejo', 'sertanejo universitario', 'arrocha', 'sertanejo pop']",199363,FALSE,Bebida Na Ferida - Ao Vivo
4/7/2022,it,55,676713,11j3iextfkiRGYrl1UsMwt,"['Luchè', 'Guè', 'Noyz Narcos']","['italian underground hip hop', 'italian hip hop', 'rap napoletano']",216059,TRUE,Addio (feat. Guè & Noyz Narcos)
1/30/2020,nl,117,249192,3i7hI3iRyeJ1B8jhUyDlN8,['ValsBezig'],['dutch rap pop'],186621,TRUE,Pull Up
1/11/2018,tw,75,45417,2aXhsjTvmz190nrES9JnjG,['Jolin Tsai'],"['taiwan pop', 'mandopop']",200722,FALSE,"什麼什麼 (電影""捉妖記2""主題曲)"
1/20/2022,it,33,921989,6r4QPSgVEV5ZXJVqarKaQn,"['Noyz Narcos', 'Night Skinny']","['italian underground hip hop', 'trap italiana', 'italian hip hop', 'rap siciliano']",159095,TRUE,DOPE BOY
1/6/2022,lt,185,6943,4z7maGZkAonDlXlwo8q69f,['Rod Stewart'],"['mellow gold', 'soft rock']",331333,FALSE,Da Ya Think I'm Sexy?
5/23/2019,lv,190,4726,1luIQCJhTX9r9lcDpqKjcg,['Instrumenti'],"['latvian pop', 'latvian indie']",277885,FALSE,Cilvēks
3/25/2021,za,145,21501,1groeSjMBG69tC9PdY70H2,"['Busta 929', 'Mgiftoz SA']","['amapiano', 'south african pop', 'afro soul']",380756,FALSE,SDUDLA No Slenda
5/2/2019,dk,25,236929,3FOVAtdyzAUKdyS0dEwroS,"['RH', 'Jamaika']","['danish pop', 'danish hip hop']",188800,TRUE,Mata Le (feat. Jamaika)
9/16/2021,tr,181,232837,3RXndiAKTcEnfWysGtIW0V,['Aspova'],"['turkish hip hop', 'new school turkce rap', 'turkish trap pop']",219241,FALSE,İstanbul
8/11/2013,nl,50,50237,4129VnB82LrGkZBDsrijKd,"['Krewella', 'Hardwell']","['big room', 'dutch house', 'electro house', 'melodic dubstep', 'progressive house', 'electropop', 'electra', 'progressive electro house', 'edm', 'tropical house', 'pop dance', 'dance pop']",352760,FALSE,Alive - Hardwell Remix
9/3/2020,global,171,4815296,7JDWhC422Gtk1Bq0mL3OTC,['Bea Miller'],"['pop', 'talent show', 'indie poptimism', 'alt z', 'uk pop', 'electropop', 'dance pop', 'post-teen pop']",180161,TRUE,feel something
11/12/2015,mx,100,175699,7w7QW1Di7wFYNw3iyWx7TE,['Paty Cantú'],"['latin pop', 'mexican pop', 'latin arena pop']",255880,FALSE,Valiente
8/23/2018,global,52,8723515,0XOnMqLQDO89iAg7dWWwnG,['Ariana Grande'],"['dance pop', 'pop']",73813,TRUE,pete davidson
6/25/2020,dk,68,120486,04LjCXjPL2bHzDZUMyQphW,"['Gigis', 'ZK']","['danish pop', 'danish hip hop']",167674,FALSE,Salaam
10/5/2017,se,109,166622,3tetL39HqDX1sPDjfpGUkn,['First Aid Kit'],"['swedish country', 'swedish americana']",238520,FALSE,It's a Shame
9/17/2020,mx,97,884430,7wzSkPj8pTM8SJvh0W7qKX,['Christian Nodal'],"['nueva musica mexicana', 'musica mexicana', 'mariachi', 'ranchera']",134026,FALSE,Mamacita
5/3/2018,nl,126,194114,2VJ0b073lW8JRXtYcivbdS,['Lijpe x Ismo'],"['dutch hip hop', 'dutch rap pop']",173515,TRUE,Als Ik Er Niet Meer Ben
7/18/2019,no,112,109062,6GIRtKNXokeu25nn7U6Hu8,"['5 Seconds of Summer', 'Seeb']","['edm', 'boy band', 'post-teen pop', 'norwegian pop', 'tropical house', 'pop edm', 'pop', 'dance pop', 'electro house', 'pop dance']",165767,FALSE,Easier - Seeb Remix
5/28/2015,ca,245,3838,1HF3LwUiXUKxLrb8N9Zoc4,['Serena Ryder'],"['canadian pop', 'lilith', 'ontario indie', 'pop quebecois', 'canadian singer-songwriter', 'canadian indie']",208185,FALSE,Together We Are One (Official Cbc / Toronto 2015 Pan Am Theme)
11/16/2014,global,192,913326,5tZeGPDLhJqxJES1RL5RTb,"['Tungevaag', 'Emila']","['nordic house', 'tropical house', 'pop edm', 'big room', 'electro house', 'dance pop', 'pop dance', 'edm']",211884,FALSE,Samsara 2015
11/24/2022,ar,197,272039,6ELw0p5THiGQxrJnQnmwCq,"['La Joaqui', 'Omar Varela']","['argentine hip hop', 'gaming dubstep', 'rap latina']",157677,TRUE,Mañosa
3/9/2014,tw,7,19903,2lO6D9CG3fl9zaAuULhNK5,['Stefanie Sun'],"['mandopop', 'singaporean pop', 'c-pop', 'singaporean singer-songwriter', 'singaporean mandopop']",282015,FALSE,渴
5/11/2017,id,148,50140,1fxcZvfXDK4BkigRuTilqW,"[""MALIQ & D'Essentials""]","['indonesian indie', 'indonesian jazz', 'indonesian reggae', 'indonesian pop']",264628,FALSE,Senang
1/13/2022,tr,70,486801,1UlCicnXzcRfhEPx6RvnUu,['Tuğçe Kandemir'],"['turkish pop', 'turkish trap pop']",197984,FALSE,Saçlarıma Yıldız Takana
4/16/2020,fr,184,259260,0pBxUk6MBltEmI7ZIwcjkR,"['DJ Erise', 'Naza']","['pop urbaine', 'francoton', 'french hip hop']",182600,TRUE,Monte en l'air
10/7/2021,se,6,780550,0F5L21B9FbT2Y9AM2OnCgE,"['Hov1', 'Einár']","['fotbollslatar', 'swedish gangsta rap', 'swedish pop rap', 'swedish idol pop', 'swedish trap pop', 'swedish pop', 'swedish hip hop', 'swedish trap']",186546,TRUE,Hur mycket? (pengar vill du ha)
7/1/2021,ar,166,193903,4aXicRG47bBEcKXlDaSRwW,"['Kaleb Di Masi', 'Locura Mix']","['previa', 'rkt', 'cumbia 420']",122694,FALSE,Turraka (Remix)
7/26/2018,vn,139,5741,6v4VmNw4DFlbhuBQ1qFprN,"['Masew', 'Xesi', 'Nhật Nguyễn']",['v-pop'],202000,FALSE,Túy Âm
